time_datetime,Error,Pbss,Pbss_bus8_Bus8_bTX,Pbss_bus8_real,Pbss_bus8_ref_real,Pbss_ref,Phres,Phres_real,Phres_ref,Ptot_wind1_real,Pwind
24-May-2024 05:46:09,0,-2624.15258789062,-3.35311726286683,-2625.98551912697,-2241.29858398438,-2241.29864501953,4001.93041992188,4000.10650044214,4000,6626.0920195691,6626.0830078125
24-May-2024 05:46:14,0,-2625.28491210938,-3.35216921967175,-2624.73958884929,-2241.29858398438,-2241.29864501953,4000.30200195312,4000.67098139444,4000,6625.41057024373,6625.5869140625
24-May-2024 05:46:20,0,-2626.94580078125,-3.3509854693199,-2624.73745355316,-2241.29858398438,-2241.29864501953,3997.9853515625,4000.18872960182,4000,6624.92618315498,6624.93115234375
24-May-2024 05:46:25,0,-2624.83471679688,-3.35325780424721,-2625.71239261623,-2241.29858398438,-2241.29864501953,3999.53588867188,3998.71339755883,4000,6624.42579017506,6624.37060546875
24-May-2024 05:46:30,0,-2625.99291992188,-3.35267601543485,-2625.57558089086,-2241.29858398438,-2241.29864501953,3998.01684570312,3998.31697858386,4000,6623.89255947472,6624.009765625
24-May-2024 05:46:36,0,-2624.58129882812,-3.35308197114801,-2626.80971293945,-2241.29858398438,-2241.29864501953,3998.91137695312,3996.68171820404,4000,6623.49143114349,6623.49267578125
24-May-2024 05:46:41,0,-2625.115234375,-3.35240928009978,-2626.89648250925,-2241.29858398438,-2241.29864501953,3997.82763671875,3996.11691472514,4000,6623.01339723439,6622.94287109375
24-May-2024 05:46:47,0,-2626.35986328125,-3.35109913158626,-2624.61668003248,-2241.29858398438,-2241.29864501953,3996.09912109375,3997.68254904921,4000,6622.29922908169,6622.458984375
24-May-2024 05:46:52,0,-2624.59448242188,-3.35305069388051,-2626.16599950424,-2241.29858398438,-2241.29864501953,3997.33618164062,3995.70033045618,4000,6621.86632996042,6621.9306640625
24-May-2024 05:46:58,0,-2626.0830078125,-3.35063853758776,-2625.55193631553,-2241.29858398438,-2241.29864501953,3995.27490234375,3995.84138852111,4000,6621.39332483663,6621.35791015625
24-May-2024 05:47:03,0,-2625.12963867188,-3.35186499476922,-2626.33503640227,-2241.29858398438,-2241.29864501953,3995.79467773438,3994.58989462881,4000,6620.92493103108,6620.92431640625
24-May-2024 05:47:08,0,-2624.7666015625,-3.35356327622254,-2626.62185863929,-2241.29858398438,-2241.29864501953,3995.546875,3993.73150253975,4000,6620.35336117905,6620.3134765625
24-May-2024 05:47:14,0,-2626.9072265625,-3.35107578188157,-2624.61773815443,-2241.29858398438,-2241.29864501953,3992.7861328125,3995.10338048816,4000,6619.72111864259,6619.693359375
24-May-2024 05:47:19,0,-2626.87622070312,-3.35083076620653,-2624.99975836729,-2241.29858398438,-2241.29864501953,3992.47338867188,3994.2574984021,4000,6619.25725676939,6619.349609375
24-May-2024 05:47:25,0,-2626.66967773438,-3.35167971089199,-2624.66849558757,-2241.29858398438,-2241.29864501953,3992.07446289062,3993.98696194746,4000,6618.65545753504,6618.744140625
24-May-2024 05:47:30,0,-2626.58471679688,-3.35125610272712,-2625.75248488455,-2241.29858398438,-2241.29864501953,3991.72143554688,3992.52990723998,4000,6618.28239212452,6618.30615234375
24-May-2024 05:47:36,0,-2626.88134765625,-3.3505269200856,-2624.70282229245,-2241.29858398438,-2241.29864501953,3990.75390625,3992.94657693443,4000,6617.64939922688,6617.63525390625
24-May-2024 05:47:41,0,-2626.03466796875,-3.35221975631484,-2625.20408017648,-2241.29858398438,-2241.29864501953,3991.12646484375,3991.90021627209,4000,6617.10429644857,6617.1611328125
24-May-2024 05:47:47,0,-2626.6337890625,-3.35046573607155,-2624.77349761092,-2241.29858398438,-2231.23565673828,3989.93701171875,3991.84521951313,4000,6616.61871712406,6616.57080078125
24-May-2024 05:47:52,0,-2616.8193359375,-3.33558885283933,-2614.58664596186,-2231.23559570312,-2231.23565673828,3999.27392578125,4001.48501671332,4000,6616.07166267518,6616.09326171875
24-May-2024 05:47:58,0,-2615.16162109375,-3.33745928118404,-2616.66058052294,-2231.23559570312,-2231.23565673828,4000.5244140625,3999.06085914525,4000,6615.72143966819,6615.68603515625
