time_datetime,Error,Pbss,Pbss_bus8_Bus8_bTX,Pbss_bus8_real,Pbss_bus8_ref_real,Pbss_ref,Phres,Phres_real,Phres_ref,Ptot_wind1_real,Pwind,source,label,No.,Time,Source,Destination,Protocol,Length,Info
17-May-2024 15:51:11,0,-8963.18359375,-12.8278260271108,-8973.2909136876,-8547.37109375,-8547.37130737305,5008.94140625,-5000.11565568298,5000,3973.17525800462,13972.125,Pwind,0,,,,,,,
17-May-2024 15:51:16,0,-8956.03515625,-12.7860556891144,-8951.53995884928,-8547.37109375,-8566.14083862305,5018.76953125,-4977.43948718118,5000,3974.1004716681,13974.8046875,Pwind,0,,,,,,,
17-May-2024 15:51:22,0,-8978.4189453125,-12.8135012422217,-8972.00556755908,-8566.140625,-8566.14083862305,4998.8388671875,-4995.91162869205,5000,3976.09393886703,13977.2578125,Pwind,0,,,,,,,
17-May-2024 15:51:27,0,-8974.2626953125,-12.843521070325,-8981.58167445034,-8566.140625,-8566.14083862305,5003.3740234375,-5003.54624096419,5000,3978.03543348615,13977.63671875,Pwind,0,,,,,,,
17-May-2024 15:51:32,0,-8976.5869140625,-12.8518557691644,-8987.46745739163,-8566.140625,-8566.14083862305,5003.1357421875,-5007.23854376372,5000,3980.22891362791,13979.72265625,Pwind,0,,,,,,,
17-May-2024 15:51:38,0,-8991.8984375,-12.8258581427628,-8983.24847784694,-8566.140625,-8566.14083862305,4990.875,-5000.91288078787,5000,3982.33559705907,13982.7734375,Pwind,0,,,,,,,
17-May-2024 15:51:43,0,-8995.33203125,-12.8428798606774,-8992.44433340817,-8566.140625,-8555.24240112305,4989.1015625,-5007.87641169359,5000,3984.56792171457,13984.43359375,Pwind,0,,,,,,,
17-May-2024 15:51:49,0,-8981.5966796875,-12.8340997173583,-8984.07232182466,-8555.2421875,-8555.24240112305,5003.37890625,-4997.61853348876,5000,3986.4537883359,13984.9755859375,Pwind,0,,,,,,,
17-May-2024 15:51:54,0,-8958.9208984375,-12.8180218402162,-8965.2638167161,-8555.2421875,-8584.21994018555,5028.9775390625,-4978.28883214478,5000,3986.97498457133,13987.8984375,Pwind,0,,,,,,,
17-May-2024 15:52:00,0,-8988.1796875,-12.8492388989782,-8988.78202162844,-8584.2197265625,-8584.21994018555,5000.8505859375,-5000.14326320957,5000,3988.63875841887,13989.0302734375,Pwind,0,,,,,,,
17-May-2024 15:52:05,0,-9012.919921875,-12.8431027486278,-8992.75349522232,-8584.2197265625,1437.51809692383,-5021.73803710938,-5001.71813382405,5000,3991.03536139827,3991.18188476562,Pwind,0,,,,,,,
17-May-2024 15:52:11,0,1020.50262451172,2.18360026540202,1027.01699793963,1437.51806640625,1423.45199584961,5014.06610107422,5019.92256216815,5000,3992.90556422853,3993.5634765625,Pwind,0,,,,,,,
17-May-2024 15:52:16,0,997.579833984375,2.14752538628624,1002.57528266213,1423.45202636719,1423.45199584961,4993.13354492188,4997.96682703706,5000,3995.39154437493,3995.5537109375,Pwind,0,,,,,,,
17-May-2024 15:52:21,0,1010.49389648438,2.12543695325036,1001.32510071474,1423.45202636719,1423.45199584961,5006.58862304688,4998.22778950335,5000,3996.90268878861,3996.0947265625,Pwind,0,,,,,,,
17-May-2024 15:52:27,0,1014.92346191406,2.13351431636076,1008.71443567018,1423.45202636719,1410.64962768555,5012.80236816406,5007.01690397364,5000,3998.30246830346,3997.87890625,Pwind,0,,,,,,,
17-May-2024 15:52:32,0,983.842224121094,2.11502166008851,985.274484586245,1410.64965820312,1426.75100708008,4983.89862060547,4986.46761005942,5000,4001.19312547318,4000.05639648438,Pwind,0,,,,,,,
17-May-2024 15:52:38,0,1022.96685791016,2.14939193969108,1017.877201825,1426.7509765625,1401.33126831055,5025.41973876953,5019.54999989629,5000,4001.67279807129,4002.45288085938,Pwind,0,,,,,,,
17-May-2024 15:52:43,0,976.261901855469,2.09966588655625,975.249940808799,1401.33129882812,1421.02810668945,4980.30316162109,4980.11695931676,5000,4004.86701850796,4004.04125976562,Pwind,0,,,,,,,
17-May-2024 15:52:49,0,1004.73101806641,2.12088356438944,998.104656070328,1421.02807617188,1411.01754760742,5010.01055908203,5004.32416535936,5000,4006.21950928903,4005.27954101562,Pwind,0,,,,,,,
17-May-2024 15:52:54,0,995.309326171875,2.10511121024149,985.921349032397,1411.017578125,1411.01754760742,5002.52880859375,4994.18728791172,5000,4008.26593887933,4007.21948242188,Pwind,0,,,,,,,
17-May-2024 15:53:00,0,991.512573242188,2.14077341666817,999.380270143282,1411.017578125,1411.01754760742,5001.48083496094,5009.10757488174,5000,4009.72730473845,4009.96826171875,Pwind,0,,,,,,,
17-May-2024 15:53:05,0,1002.39385986328,2.11062224997509,992.988558089763,1411.017578125,1397.79214477539,5013.22540283203,5004.41499117098,5000,4011.42643308122,4010.83154296875,Pwind,0,,,,,,,
17-May-2024 15:53:11,0,976.73583984375,2.08647679909161,971.413293294084,1397.79211425781,1397.79214477539,4990.05590820312,4985.37075856542,5000,4013.95746527134,4013.32006835938,Pwind,0,,,,,,,
17-May-2024 15:53:16,0,985.622131347656,2.08719750674932,971.071959146737,1397.79211425781,1397.79214477539,5000.37261962891,4986.94481321267,5000,4015.87285406593,4014.75048828125,Pwind,0,,,,,,,
17-May-2024 15:53:21,0,980.875366210938,2.12389595438321,989.181469866508,1397.79211425781,1397.79214477539,4998.69543457031,5006.11434501251,5000,4016.932875146,4017.82006835938,Pwind,0,,,,,,,
17-May-2024 15:53:27,0,993.666931152344,2.10168213770115,986.695492769139,1397.79211425781,1385.76583862305,5012.02630615234,5005.12878947636,5000,4018.43329670722,4018.359375,Pwind,0,,,,,,,
17-May-2024 15:53:32,0,978.887573242188,2.07571236800347,969.667462334548,1385.76586914062,1385.76583862305,4999.03454589844,4990.22837122927,5000,4020.56090889472,4020.14697265625,Pwind,0,,,,,,,
17-May-2024 15:53:38,0,959.285888671875,2.07633133126249,959.8189138021,1385.76586914062,1403.52633666992,4982.23950195312,4983.19430035273,5000,4023.37538655063,4022.95361328125,Pwind,0,,,,,,,
17-May-2024 15:53:43,0,976.953247070312,2.11499931124979,982.512953307116,1403.5263671875,1403.52633666992,5000.70910644531,5007.58158181864,5000,4025.06862851152,4023.755859375,Pwind,0,,,,,,,
17-May-2024 15:53:49,0,990.142028808594,2.13428698347266,998.044153236858,1403.5263671875,1386.4153137207,5017.11102294922,5023.96195658114,5000,4025.91780334428,4026.96899414062,Pwind,0,,,,,,,
17-May-2024 15:53:54,0,969.688720703125,2.06852496047139,960.894254267228,1386.41528320312,1386.4153137207,4997.24169921875,4989.58917714101,5000,4028.69492287378,4027.55297851562,Pwind,0,,,,,,,
17-May-2024 15:54:00,0,980.493713378906,2.08605175345963,976.062764962681,1386.41528320312,1386.4153137207,5009.83819580078,5005.58538595073,5000,4029.52262098805,4029.34448242188,Pwind,0,,,,,,,
17-May-2024 15:54:05,0,975.396728515625,2.07327547088812,967.584082379902,1386.41528320312,1386.4153137207,5006.87280273438,4999.44529991122,5000,4031.86121753132,4031.47607421875,Pwind,0,,,,,,,
17-May-2024 15:54:11,0,966.912170410156,2.06890612239532,961.073901812677,1386.41528320312,1386.4153137207,5000.13653564453,4995.30239968517,5000,4034.22849787249,4033.22436523438,Pwind,0,,,,,,,
17-May-2024 15:54:16,0,964.156066894531,2.0995199586621,971.173683268567,1386.41528320312,1386.4153137207,5000.49981689453,5007.06006841141,5000,4035.88638514284,4036.34375,Pwind,0,,,,,,,
17-May-2024 15:54:22,0,967.617004394531,2.06907009073404,960.774053511975,1386.41528320312,1386.4153137207,5004.72271728516,4998.73823312834,5000,4037.96417961637,4037.10571289062,Pwind,0,,,,,,,
